# locale=zh	language=Simplified Chinese	source=D:\soft\Steam\steamapps\common\Crimson Desert\Save Editor\locale\names_zh.json
# item_key	category	current_language_name	english_name	internal_name	slotType	inventoryCategory
1001408	ChestArmor	艾利摩尔士兵板金盔甲	Elemore Soldier's Plate Armor	Noble_Retainer_PlateArmor_Armor_VI	5	1
1001409	ChestArmor	艾利摩尔士兵板金盔甲	Elemore Soldier's Plate Armor	Noble_Retainer_PlateArmor_Armor_VII	5	1
1001410	ChestArmor	艾利摩尔士兵板金盔甲	Elemore Soldier's Plate Armor	Noble_Retainer_PlateArmor_Armor_VIII	5	1
1001411	Misc	负鼠	Opossum	Item_Possum	65535	2
1001412	ChestArmor	拜伦士兵板金盔甲	Byron's Soldier Plate Armor	Noble_Retainer_PlateArmor_Armor_X	5	1
1001413	ChestArmor	温德米尔制式板金盔甲	Windmere Standard Plate Armor	Noble_Retainer_PlateArmor_Armor_XI	5	1
1001414	ChestArmor	拜伦士兵板金盔甲	Byron's Soldier Plate Armor	Noble_Retainer_PlateArmor_Armor_XII	5	1
1001415	ChestArmor	拜伦士兵板金盔甲	Byron's Soldier Plate Armor	Noble_Retainer_PlateArmor_Armor_XIII	5	1
1001416	Misc	松鼠	Chipmunk	Item_Squirrel	65535	2
1001417	TowerShield	北风盾牌	North Wind Shield	North_Warrior_OneHandTowerShield	32	1
1001418	Misc	关于H.A.L.L.的思考	Careful Observation of H.A.L.L.	MarniDragon_MarniRen	65535	2
1001419	HorseGear	罗斯巴尔马面	Rosbar Champron	Rosvar_HorseArmor_Helm	61	1
1001420	Recipe	嘟嘟鸟锅特殊制作配方	Kuku Pot Special Blueprint	CraftingRecipe_Kuku_Pot_Book	65535	2
1001421	Misc	犀甲虫	Rhinoceros Beetle	Item_Rhinoceros_Beetle	65535	2
1001422	Shield	卡尔莱德盾牌	Khaled Shield	Gregor_OneHandShield	1	1
1001423	Recipe	齿轮制作方法：大地轰鸣	Gear Blueprint: Groundsurge	Recipe_Item_Skill_AbyssGear_LandMash_LV1	65535	2
1001424	AbyssGear	火焰帷帐I	Flameward I	Item_Stat_AbyssGear_FireResistance_LV1	65535	2
1001425	AbyssGear	火焰帷帐II	Flameward II	Item_Stat_AbyssGear_FireResistance_LV2	65535	2
1001426	AbyssGear	火焰帷帐III	Flameward III	Item_Stat_AbyssGear_FireResistance_LV3	65535	2
1001427	TowerShield	祭品盾牌	Shield of Sacrifice	Legendary_Soulknight_OneHandTowerShield	32	1
1001428	Shield	灵魂之盾	Shield of the Phantom	Soulknight_Sprit_OneHandTowerShield	1	1
1001429	VehicleGear	A.T.A.G.足部 Mk I	A.T.A.G. Boots Mk I	WarRobot_Foot_01	82	1
1001430	AbyssGear	被封印的阿比斯神器	Sealed Abyss Artifact	Sealed_Abyss_Artifact_0027	65535	2
1001431	Misc	雪松鼠	Snowfield Chipmunk	Item_Snow_Chipmunk	65535	2
1001432	Misc	红松鼠	Red Squirrel	Item_Red_Squirrel	65535	2
1001433	Misc	暗灰色染料	Shadow Grey Dye	Collection_Prop_Dyewater_Grey_0006	65535	2
1001434	Misc	飞鼠	Flying Squirrel	Item_Flying_Squirrel	65535	2
1001435	Backpack	火箭背囊	Kuku Rocket Pack	Oongka_Rocket_BackPack	66	1
1001436	Recipe	齿轮制作方法：切割	Gear Blueprint: Rend	Recipe_Item_Skill_AbyssGear_AddCriticalRateByMaterialKey_LeatherArmor_LV1	65535	2
1001437	PetGear	救援队小狗服装	Rescue Puppy Outfit	PetArmor_Rescue_Armor_Dog	59	1
1001438	Misc	红玫瑰花盆	Red Rose Flower Pot	Collection_Prop_FlowerPot_0005	65535	2
1001439	Misc	黄玫瑰花盆	Yellow Rose Flower Pot	Collection_Prop_FlowerPot_0006	65535	2
1001440	Misc	海芋花盆	Ornamental Plant Pot	Collection_Prop_FlowerPot_0007	65535	2
1001441	Misc	扶郎花花盆	Colorful Gerbera Pot	Collection_Prop_FlowerPot_0008	65535	2
1001442	Misc	香堇菜花盆	Violet Flower Pot	Collection_Prop_FlowerPot_0009	65535	2
1001443	Misc	紫色扶郎花花盆	Purple Gerbera Flower Pot	Collection_Prop_FlowerPot_0010	65535	2
1001444	Misc	深棕色扶郎花花盆	Dark Brown Gerbera Flower Pot	Collection_Prop_FlowerPot_0011	65535	2
1001445	Misc	浅棕色扶郎花花盆	Light Brown Gerbera Flower Pot	Collection_Prop_FlowerPot_0012	65535	2
1001446	Misc	圆形花朵形状的金盏花花盆	Flower-Shaped Marigold Pot	Collection_Prop_FlowerPot_0013	65535	2
1001447	Misc	杯形雏菊花盆	Chalice Flower Pot	Collection_Prop_FlowerPot_0014	65535	2
1001448	Misc	白花造型的金杯花盆	White Flower-Shaped Marigold Pot	Collection_Prop_FlowerPot_0015	65535	2
1001449	Misc	青绿玻璃水瓶	Blue-Green Glass Water Bottle	Collection_Prop_Bottle_0001	65535	2
1001450	Misc	木制水瓶	Wooden Container	Collection_Prop_Bottle_0002	65535	2
1001451	Misc	便携木制水瓶	Portable Wooden Container	Collection_Prop_Bottle_0003	65535	2
1001452	Misc	绿色圆形水瓶	Blue Round Water Bottle	Collection_Prop_Bottle_0004	65535	2
1001453	Misc	陶瓷水瓶	Ceramic Container	Collection_Prop_Bottle_0005	65535	2
1001454	Misc	短颈陶瓷水瓶	Short-Necked Ceramic Container	Collection_Prop_Bottle_0006	65535	2
1001455	Misc	酒瓶	Liquor Bottle	Collection_Prop_Bottle_0007	65535	2
1001456	Misc	结实的陶土水瓶	Sturdy Clay Container	Collection_Prop_Bottle_0008	65535	2
1001457	Misc	锡石水瓶	Tin Water Bottle	Collection_Prop_Bottle_0009	65535	2
1001458	Misc	青釉圆形水瓶	Round Blue Container	Collection_Prop_Bottle_0010	65535	2
1001459	Misc	青釉圆形水瓶	Round Blue Container	Collection_Prop_Bottle_0011	65535	2
1001460	Misc	蓝色玻璃葫芦瓶	Slim Indigo Glass Bottle	Collection_Prop_Bottle_0012	65535	2
1001461	Misc	瓢形瓶	Gourd Bottle	Collection_Prop_Bottle_0013	65535	2
1001462	Misc	青灰色水瓶	Pale Blue Container	Collection_Prop_Bottle_0014	65535	2
1001463	Misc	皮革水瓶	Waterskin	Collection_Prop_Bottle_0015	65535	2
1001464	Misc	蓝色便携水瓶	Portable Blue Water Bottle	Collection_Prop_Bottle_0016	65535	2
1001465	Misc	患者专用水瓶	Water Bottle for Patients	Collection_Prop_Bottle_0017	65535	2
1001466	Misc	白色单耳水瓶	White-Handled Water Bottle	Collection_Prop_Bottle_0018	65535	2
1001467	Misc	紫色单耳水瓶	Purple-Handled Water Bottle	Collection_Prop_Bottle_0019	65535	2
1001468	Misc	铁制渗滤壶	Iron Distiller	Collection_Prop_Bottle_0020	65535	2
1001469	Misc	生锈的铁制水瓶	Rusty Iron Water Bottle	Collection_Prop_Bottle_0021	65535	2
1001470	Misc	铜制水瓶	Copper Water Bottle	Collection_Prop_Bottle_0022	65535	2
1001471	Misc	黄铜水瓶	Brass Container	Collection_Prop_Bottle_0023	65535	2
1001472	Misc	黏土水瓶	Clay Container	Collection_Prop_Bottle_0024	65535	2
1001473	Misc	装饰用铁制水瓶	Iron Container	Collection_Prop_Bottle_0025	65535	2
1001474	Misc	铁制装饰水瓶	Decorative Iron Water Bottle	Collection_Prop_Bottle_0026	65535	2
1001475	Misc	黄铜装饰水瓶	Decorative Brass Water Bottle	Collection_Prop_Bottle_0027	65535	2
1001476	Misc	双耳铁制水瓶	Two-Handled Iron Water Bottle	Collection_Prop_Bottle_0028	65535	2
1001477	Misc	古老的双耳铁制水瓶	Old Two-Handled Iron Water Bottle	Collection_Prop_Bottle_0029	65535	2
1001478	Misc	双耳黄铜水瓶	Two-Handled Brass Container	Collection_Prop_Bottle_0030	65535	2
1001479	Misc	沉思者水瓶	Water Bottle of the Agonized	Collection_Prop_Bottle_0031	65535	2
1001480	Misc	渗滤壶	Distiller	Collection_Prop_Bottle_0032	65535	2
1001481	Misc	蓝色瓮形水瓶	Blue Jar-Shaped Water Bottle	Collection_Prop_Bottle_0033	65535	2
1001482	Misc	白色瓮形水瓶	White Jar-Shaped Water Bottle	Collection_Prop_Bottle_0034	65535	2
1001483	Misc	绿色瓮形水瓶	Green Jar-Shaped Water Bottle	Collection_Prop_Bottle_0035	65535	2
1001484	Misc	红色长水瓶	Long Crimson Water Bottle	Collection_Prop_Bottle_0036	65535	2
1001485	Misc	白色长水瓶	Long White Water Bottle	Collection_Prop_Bottle_0037	65535	2
1001486	Misc	黄色长水瓶	Long Yellow Water Bottle	Collection_Prop_Bottle_0038	65535	2
1001487	Misc	蓝色长水瓶	Long Blue Water Bottle	Collection_Prop_Bottle_0039	65535	2
1001488	Misc	鼹鼠	Mole	Item_Mole	65535	2
1001489	Misc	青花瓷器	Blue Patterned Ceramic	Collection_Prop_Ceramic_0001	65535	2
1001490	Misc	青瓷葫芦瓶	Slim Celadon Bottle	Collection_Prop_Ceramic_0002	65535	2
1001491	Misc	刚出炉的葫芦瓶	Freshly Fired Celadon Vase	Collection_Prop_Ceramic_0003	65535	2
1001492	Misc	药材用陶器	Medicine Ceramic Jar	Collection_Prop_Ceramic_0004	65535	2
1001493	Misc	多功能陶罐	Multipurpose Jar	Collection_Prop_Ceramic_0005	65535	2
1001494	Misc	药材用陶罐	Medicine Jar	Collection_Prop_Ceramic_0006	65535	2
1001495	Misc	鼓腹陶罐	Round Jar	Collection_Prop_Ceramic_0007	65535	2
1001496	Misc	老旧的宽口双耳陶罐	Worn Two-Handled Jar	Collection_Prop_Ceramic_0008	65535	2
1001497	Misc	发光的瓷器	Shiny Ceramic Vase	Collection_Prop_Ceramic_0009	65535	2
1001498	Misc	灰色双耳陶罐	Gray Two-Handled Jar	Collection_Prop_Ceramic_0010	65535	2
1001499	Misc	棕色双耳陶罐	Brown Two-Handled Jar	Collection_Prop_Ceramic_0011	65535	2
1001500	Misc	红色单耳陶罐	Red One-Handled Jar	Collection_Prop_Ceramic_0012	65535	2
1001501	Misc	灰色陶罐	Gray Jar	Collection_Prop_Ceramic_0013	65535	2
1001502	Misc	黄土陶罐	Ocher Jar	Collection_Prop_Ceramic_0014	65535	2
1001503	Misc	小型储物罐	Small Storage Jar	Collection_Prop_Ceramic_0015	65535	2
1001504	Misc	大型陶药罐	Large Medicine Jar	Collection_Prop_Ceramic_0016	65535	2
1001505	Misc	圆筒陶罐	Cylindrical Jar	Collection_Prop_Ceramic_0017	65535	2
1001506	Misc	木纹高级瓷器	Ornate Tree Pattern Vase	Collection_Prop_Ceramic_0018	65535	2
1001507	Misc	水罐	Water Pot	Collection_Prop_Ceramic_0019	65535	2
1001508	Misc	谷物罐	Grain Jar	Collection_Prop_Ceramic_0020	65535	2
1001509	Misc	奖杯 - 综合决斗	Trophy - All-Out Duel	Collection_Prop_Trophy_0001	65535	2
1001510	Misc	奖杯 - 赤手决斗	Trophy - Unarmed Duel	Collection_Prop_Trophy_0002	65535	2
1001511	Misc	奖杯 - 投技决斗	Trophy - Wrestling Match	Collection_Prop_Trophy_0003	65535	2
1001512	Misc	金饰葫芦瓶	Gilded Slim Bottle	Collection_Prop_Ceramic_0024	65535	2
1001513	Misc	小型水罐	Water Jug	Collection_Prop_Ceramic_0025	65535	2
1001514	Misc	素白扁罐	Wide White Jar	Collection_Prop_Ceramic_0026	65535	2
1001515	Misc	扁罐	Wide Jar	Collection_Prop_Ceramic_0027	65535	2
1001516	Misc	深棕色罐	Dark Brown Jar	Collection_Prop_Ceramic_0028	65535	2
1001517	Misc	银酒瓶	Silver Carafe	Collection_Prop_Ceramic_0029	65535	2
1001518	Misc	金酒瓶	Golden Carafe	Collection_Prop_Ceramic_0030	65535	2
1001519	Misc	储物陶罐	Storage Jar	Collection_Prop_Ceramic_0031	65535	2
1001520	Misc	金饰瓷器	Gilded Vase	Collection_Prop_Ceramic_0032	65535	2
1001521	Misc	奖杯 - 枪术决斗	Trophy - Spear Duel	Collection_Prop_Trophy_0004	65535	2
1001522	Misc	奖杯 - 剑术决斗	Trophy - Sword Duel	Collection_Prop_Trophy_0005	65535	2
1001523	OneHandWeapon	普通的手套	Ordinary Gloves	Item_Fist_Kliff	29	1
1001524	OneHandWeapon	黄金剑	Golden Sword	Golden_OneHandSword	0	1
1001525	Recipe	制作方法：褪色的阿比斯神器	Blueprint: Faded Abyss Artifact	Recipe_Deactived_Abyss_Artifact	65535	2
1001526	ChestArmor	安托尼板金盔甲	Antoni Plate Armor	Antony_PlateArmor_Armor	5	1
1001527	Helmet	安托尼板金头盔	Antoni Plate Helm	Antony_PlateArmor_Helm	4	1
1001528	Document	雅恩的信	Yann's Letter	Paper_FromYann	65535	2
1001529	Misc	血色加冕仪式	The Blood Coronation	Visione_Chip_Bloodcoronation	65535	2
1001530	Backpack	沙漠专用背囊	Desert Pack	Desert_BackPack_I	66	1
1001531	Cloak	熊皮披风	Bear Hide Cloak	Bear_Leather_cloak	69	1
1001532	ChestArmor	德梅尼斯精英军服皮制盔甲	Demenissian Elite Uniform Leather Armor	Damian_Demeniss_Elite_Uniform_Leather_Armor	5	1
1001533	Misc	金杯	Golden Goblet	Collection_Prop_Cup_0001	65535	2
1001534	Misc	银杯	Silver Goblet	Collection_Prop_Cup_0002	65535	2
1001535	Misc	青铜杯	Bronze Goblet	Collection_Prop_Cup_0003	65535	2
1001536	Misc	木制啤酒杯	Wooden Mug	Collection_Prop_Cup_0004	65535	2
1001537	Misc	黄铜杯	Brass Goblet	Collection_Prop_Cup_0005	65535	2
1001538	Misc	坚固的木制啤酒杯	Sturdy Wooden Beer Mug	Collection_Prop_Cup_0006	65535	2
1001539	Misc	老旧的木制啤酒杯	Worn Wooden Beer Mug	Collection_Prop_Cup_0007	65535	2
1001540	Misc	古老的木制啤酒杯	Old Wooden Beer Mug	Collection_Prop_Cup_0008	65535	2
1001541	Misc	装饰银杯	Decorative Silver Mug	Collection_Prop_Cup_0009	65535	2
1001542	Misc	装饰黄铜杯	Decorative Brass Goblet	Collection_Prop_Cup_0010	65535	2
1001543	Misc	大型装饰酒杯	Large Decorative Goblet	Collection_Prop_Cup_0011	65535	2
1001544	Misc	老旧的装饰银杯	Worn Decorative Silver Mug	Collection_Prop_Cup_0012	65535	2
1001545	Misc	大型多功能容器	Large Multipurpose Vessel	Collection_Prop_Cup_0013	65535	2
1001546	Misc	高级金杯	Fine Gold Goblet	Collection_Prop_Cup_0014	65535	2
1001547	Misc	工匠的金属酒杯	Artisan's Metal Goblet	Collection_Prop_Cup_0015	65535	2
1001548	Misc	华丽的金杯	Ornate Gold Goblet	Collection_Prop_Cup_0016	65535	2
1001549	Misc	普通木制啤酒杯	Plain Wooden Beer Mug	Collection_Prop_Cup_0017	65535	2
1001550	AbyssGear	被封印的阿比斯神器	Sealed Abyss Artifact	Sealed_Abyss_Artifact_0131	65535	2
1001551	Misc	面包盘	Bread Plate	Collection_Prop_Bowl_0001	65535	2
1001552	Misc	深口碗	Deep Bowl	Collection_Prop_Bowl_0002	65535	2
1001553	Misc	平口碗	Storage Bowl	Collection_Prop_Bowl_0003	65535	2
1001554	Misc	宽口碗	Wide Bowl	Collection_Prop_Bowl_0004	65535	2
1001555	Misc	坚果碗	Nut Bowl	Collection_Prop_Bowl_0005	65535	2
1001556	Misc	谷物碗	Grain Bowl	Collection_Prop_Bowl_0006	65535	2
1001557	Boots	德梅尼斯精英军服皮制鞋子	Demeniss Elite Uniform Leather Boots	Damian_Demeniss_Elite_Uniform_Leather_Boots	7	1
1001558	Misc	奶酪盘	Cheese Plate	Collection_Prop_Bowl_0008	65535	2
1001559	ChestArmor	德梅尼斯军服皮制盔甲	Demenissian Uniform Leather Armor	Damian_Demeniss_Uniform_Leather_Armor	5	1
1001560	Cloak	德梅尼斯军服皮制披风	Demenissian Uniform Leather Cloak	Damian_Demeniss_Uniform_Leather_Cloak	69	1
1001561	Misc	小型石臼碗	Small Mortar Bowl	Collection_Prop_Bowl_0011	65535	2
1001562	Misc	香草石臼碗	Herb Mortar Bowl	Collection_Prop_Bowl_0012	65535	2
1001563	Misc	破损的碗	Damaged Bowl	Collection_Prop_Bowl_0013	65535	2
1001564	Misc	铁碗	Iron Bowl	Collection_Prop_Bowl_0014	65535	2
1001565	Misc	黄金碗	Golden Bowl	Collection_Prop_Bowl_0015	65535	2
1001566	Misc	黄瓜	Cucumber	Cucumber	65535	2
1001567	Misc	芜菁	Turnip	Navet	65535	2
1001568	Misc	甜菜	Beet	Redbeet	65535	2
1001569	Misc	红扁豆	Lentils	Lentils	65535	2
1001570	Misc	香芹	Parsley	Parsley	65535	2
1001571	Misc	蓝龙鳞奇石	Blue Dragon Scale Decorative Stone	Collection_Prop_viewingstone_0001	65535	2
1001572	Misc	古代人的奇石	Ancient's Decorative Stone	Collection_Prop_viewingstone_0002	65535	2
1001573	Misc	红色火焰奇石	Red Fire Decorative Stone	Collection_Prop_viewingstone_0003	65535	2
1001574	Cloak	杜黑文制式布制披风	Dewhaven Standard Cloth Cloak	Harald_Fabric_Cloak	69	1
1001575	Misc	大木盘	Large Wooden Plate	Collection_Prop_Plate_0001	65535	2
1001576	Misc	浅色木碗	Bright Wooden Plate	Collection_Prop_Plate_0002	65535	2
1001577	Misc	凹陷的木碗	Concave Wooden Plate	Collection_Prop_Plate_0003	65535	2
1001578	Misc	结实的木盘	Sturdy Wooden Plate	Collection_Prop_Plate_0004	65535	2
1001579	Boots	德梅尼斯军服皮制鞋子	Demenissian Uniform Leather Boots	Damian_Demeniss_Uniform_Leather_Boots	7	1
1001580	Misc	凹底木盘	Deep Wooden Plate	Collection_Prop_Plate_0006	65535	2
1001581	Misc	光滑的木盘	Soft Wooden Plate	Collection_Prop_Plate_0007	65535	2
1001582	Misc	深色木碗	Dark Wooden Plate	Collection_Prop_Plate_0008	65535	2
1001583	Misc	削薄的木盘	Thinly Carved Wooden Plate	Collection_Prop_Plate_0009	65535	2
1001584	Misc	黄铜碗	Brass Bowl	Collection_Prop_Plate_0010	65535	2
1001585	Misc	仪式用碗	Ritual Copper Plate	Collection_Prop_Plate_0011	65535	2
1001586	Misc	方形碗	Square Tray	Collection_Prop_Plate_0012	65535	2
1001587	Misc	装饰盘	Decorative Plate	Collection_Prop_Plate_0013	65535	2
1001588	Misc	陶碗	Ceramic Bowl	Collection_Prop_Plate_0014	65535	2
1001589	Misc	水果盘	Fruit Bowl	Collection_Prop_Plate_0015	65535	2
1001590	Misc	凹底铁碗	Deep Iron Plate	Collection_Prop_Plate_0016	65535	2
1001591	Misc	宽口铁盘	Wide Iron Plate	Collection_Prop_Plate_0017	65535	2
1001592	Misc	圆形铁盘	Round Iron Plate	Collection_Prop_Plate_0018	65535	2
1001593	Misc	双生蜡烛	Twin Candles	Collection_Prop_Candle_0001	65535	2
1001594	Misc	蜡烛	Candle	Collection_Prop_Candle_0002	65535	2
1001595	Misc	普通蜡烛	Plain Candle	Collection_Prop_Candle_0003	65535	2
1001596	Misc	五叉蜡烛	Five-Candle Candelabra	Collection_Prop_Candle_0004	65535	2
1001597	Misc	铜辉蜡烛	Copper Candlestick	Collection_Prop_Candle_0005	65535	2
1001598	Misc	三叉蜡烛	Three-Candle Candelabra	Collection_Prop_Candle_0006	65535	2
1001599	Misc	铁盏蜡烛	Iron Cup Candle	Collection_Prop_Candle_0007	65535	2
1001600	Misc	铁制蜡烛	Iron Candle	Collection_Prop_Candle_0008	65535	2
1001601	Misc	三脚架蜡烛	Tripod Candle	Collection_Prop_Candle_0009	65535	2
1001602	Misc	四叉蜡烛	Four-Candle Candelabra	Collection_Prop_Candle_0010	65535	2
1001603	Misc	锈迹斑斑的四叉蜡烛	Tarnished Four Candle Candelabra	Collection_Prop_Candle_0011	65535	2
1001604	Document	穆亦肯村罪犯清剿委托书	Request to Punish Outlaws in Muiquun	NoticePaper_Village_Muiquun	65535	2
1001605	Misc	德米安基础发型券	Damiane's Basic Hair Ticket	CharacterCustomize_Damian_DefultHair	65535	2
1001606	Misc	绿色香料碗	Green Spice Bowl	Collection_Prop_Bowl_0017	65535	2
1001607	Misc	蓝色香料碗	Blue Spice Bowl	Collection_Prop_Bowl_0018	65535	2
1001608	Misc	灰色香料碗	Ashen Spice Bowl	Collection_Prop_Bowl_0019	65535	2
1001609	Misc	釉面石臼	Glazed Mortar	Collection_Prop_Bowl_0020	65535	2
1001610	Misc	釉面碗	Glazed Bowl	Collection_Prop_Bowl_0021	65535	2
1001611	Misc	釉面碗堆	Stacked Glazed Bowls	Collection_Prop_Bowl_0022	65535	2
1001612	Misc	木制圆桶	Wooden Beaker	Collection_Prop_Bowl_0023	65535	2
1001613	Misc	栎木圆桶	Oak Beaker	Collection_Prop_Bowl_0024	65535	2
1001614	Misc	青铜把手圆桶	Two-Handled Bronze Cup	Collection_Prop_Bowl_0025	65535	2
1001615	Misc	亮红色染料	Bright Red Dye	Collection_Prop_Dyewater_0001	65535	2
1001616	Misc	深红色染料	Rich Red Dye	Collection_Prop_Dyewater_0002	65535	2
1001617	Misc	红色染料	Red Dye	Collection_Prop_Dyewater_0003	65535	2
1001618	Misc	暗红色染料	Dark Red Dye	Collection_Prop_Dyewater_0004	65535	2
1001619	Misc	黑红色染料	Deep Red Dye	Collection_Prop_Dyewater_0005	65535	2
1001620	Misc	亮紫红色染料	Bright Violet Dye	Collection_Prop_Dyewater_0006	65535	2
1001621	Misc	深紫红色染料	Rich Violet Dye	Collection_Prop_Dyewater_0007	65535	2
1001622	Misc	紫红色染料	Violet Dye	Collection_Prop_Dyewater_0008	65535	2
1001623	Misc	暗紫红色染料	Dark Violet Dye	Collection_Prop_Dyewater_0009	65535	2
1001624	Misc	黑紫红色染料	Deep Violet Dye	Collection_Prop_Dyewater_0010	65535	2
1001625	Misc	亮紫色染料	Bright Purple Dye	Collection_Prop_Dyewater_0011	65535	2
1001626	Misc	深紫色染料	Rich Purple Dye	Collection_Prop_Dyewater_0012	65535	2
1001627	Misc	紫色染料	Purple Dye	Collection_Prop_Dyewater_0013	65535	2
1001628	Misc	暗紫色染料	Dark Purple Dye	Collection_Prop_Dyewater_0014	65535	2
1001629	Misc	黑紫色染料	Deep Purple Dye	Collection_Prop_Dyewater_0015	65535	2
1001630	Misc	亮蓝色染料	Bright Blue Dye	Collection_Prop_Dyewater_0016	65535	2
1001631	Misc	深蓝色染料	Rich Blue Dye	Collection_Prop_Dyewater_0017	65535	2
1001632	Misc	蓝色染料	Blue Dye	Collection_Prop_Dyewater_0018	65535	2
1001633	Misc	暗蓝色染料	Dark Blue Dye	Collection_Prop_Dyewater_0019	65535	2
1001634	Misc	黑蓝色染料	Deep Blue Dye	Collection_Prop_Dyewater_0020	65535	2
1001635	Misc	亮天蓝色染料	Bright Sky Blue Dye	Collection_Prop_Dyewater_0021	65535	2
1001636	Misc	深天蓝色染料	Rich Sky Blue Dye	Collection_Prop_Dyewater_0022	65535	2
1001637	Misc	天蓝色染料	Sky Blue Dye	Collection_Prop_Dyewater_0023	65535	2
1001638	Misc	暗天蓝色染料	Dark Sky Blue Dye	Collection_Prop_Dyewater_0024	65535	2
1001639	Misc	黑天蓝色染料	Deep Sky Blue Dye	Collection_Prop_Dyewater_0025	65535	2
1001640	Misc	亮青绿色染料	Bright Teal Dye	Collection_Prop_Dyewater_0026	65535	2
1001641	Misc	深青绿色染料	Rich Teal Dye	Collection_Prop_Dyewater_0027	65535	2
1001642	Misc	青绿色染料	Teal Dye	Collection_Prop_Dyewater_0028	65535	2
1001643	Misc	暗青绿色染料	Dark Teal Dye	Collection_Prop_Dyewater_0029	65535	2
1001644	Misc	黑青绿色染料	Deep Teal Dye	Collection_Prop_Dyewater_0030	65535	2
1001645	Misc	亮绿色染料	Bright Green Dye	Collection_Prop_Dyewater_0031	65535	2
1001646	Misc	深绿色染料	Rich Green Dye	Collection_Prop_Dyewater_0032	65535	2
1001647	Misc	绿色染料	Green Dye	Collection_Prop_Dyewater_0033	65535	2
1001648	Misc	暗绿色染料	Dark Green Dye	Collection_Prop_Dyewater_0034	65535	2
1001649	Misc	黑绿色染料	Deep Green Dye	Collection_Prop_Dyewater_0035	65535	2
1001650	Misc	亮豆绿色染料	Bright Spring Green Dye	Collection_Prop_Dyewater_0036	65535	2
1001651	Misc	深豆绿色染料	Rich Spring Green Dye	Collection_Prop_Dyewater_0037	65535	2
1001652	Misc	豆绿色染料	Spring Green Dye	Collection_Prop_Dyewater_0038	65535	2
1001653	Misc	暗豆绿色染料	Dark Spring Green Dye	Collection_Prop_Dyewater_0039	65535	2
1001654	Misc	黑豆绿色染料	Deep Spring Green Dye	Collection_Prop_Dyewater_0040	65535	2
1001655	Misc	亮黄色染料	Bright Yellow Dye	Collection_Prop_Dyewater_0041	65535	2
1001656	Misc	深黄色染料	Rich Yellow Dye	Collection_Prop_Dyewater_0042	65535	2
1001657	Misc	黄色染料	Yellow Dye	Collection_Prop_Dyewater_0043	65535	2
1001658	Misc	暗黄色染料	Dark Yellow Dye	Collection_Prop_Dyewater_0044	65535	2
1001659	Misc	黑黄色染料	Deep Yellow Dye	Collection_Prop_Dyewater_0045	65535	2
1001660	Misc	亮橙红色染料	Bright Orange Dye	Collection_Prop_Dyewater_0046	65535	2
